"","Date","Depth","Veg_type","avg_daily_temp"
"3802","2021-11-26",0,"L2",-1.8695
"3803","2021-11-26",0,"L3",0.1485
"3804","2021-11-26",0,"M1",-5.9168
"3805","2021-11-26",0,"M3",-3.1307
"3806","2021-11-26",0,"M3t",-2.239
"3807","2021-11-26",0,"W1",-1.7881
"3808","2021-11-26",0,"W2",-2.5857
"3809","2021-11-27",-40,"W2",0.039
"3810","2021-11-27",-26,"M1",-1.004
"3811","2021-11-27",-26,"W1",0.526
"3812","2021-11-27",-25,"W1",0.062
"3813","2021-11-27",-25,"W2",0.555
"3814","2021-11-27",-24,"W1",-0.434
"3815","2021-11-27",-23,"M1",-1.1197
"3816","2021-11-27",-23,"M3",-0.2035
"3817","2021-11-27",-23,"W1",0.083
"3818","2021-11-27",-21,"W2",0.053
"3819","2021-11-27",-20,"L2",0.021
"3820","2021-11-27",-20,"M1",-2.954
"3821","2021-11-27",-20,"M3",-0.504
"3822","2021-11-27",-20,"M3t",-0.611
"3823","2021-11-27",-20,"W1",0.06
"3824","2021-11-27",-19,"M1",-2.0652
"3825","2021-11-27",-19,"W1",0.052
"3826","2021-11-27",-19,"W2",0.019
"3827","2021-11-27",-17,"M3t",0.06
"3828","2021-11-27",-14,"M3t",-0.942
"3829","2021-11-27",-12,"M3",-1.46
"3830","2021-11-27",-11,"W1",0.02
"3831","2021-11-27",-10,"M1",-3.7222
"3832","2021-11-27",0,"A3t",0.2388
"3833","2021-11-27",0,"A4t",0.0317
"3834","2021-11-27",0,"L2",-1.953
"3835","2021-11-27",0,"L3",0.1485
"3836","2021-11-27",0,"M1",-6.5038
"3837","2021-11-27",0,"M3",-3.6623
"3838","2021-11-27",0,"M3t",-2.5742
"3839","2021-11-27",0,"W1",-1.9976
"3840","2021-11-27",0,"W2",-2.921
"3841","2021-11-28",-40,"W2",0.039
"3842","2021-11-28",-26,"M1",-1.004
"3843","2021-11-28",-26,"W1",0.526
"3844","2021-11-28",-25,"W1",0.062
"3845","2021-11-28",-25,"W2",0.555
"3846","2021-11-28",-24,"W1",-0.6013
"3847","2021-11-28",-23,"M1",-1.455
"3848","2021-11-28",-23,"M3",-0.455
"3849","2021-11-28",-23,"W1",0.083
"3850","2021-11-28",-21,"W2",0.053
"3851","2021-11-28",-20,"L2",0.021
"3852","2021-11-28",-20,"M1",-3.7085
"3853","2021-11-28",-20,"M3",-0.504
"3854","2021-11-28",-20,"M3t",-0.987
"3855","2021-11-28",-20,"W1",0.06
"3856","2021-11-28",-19,"M1",-2.4418
"3857","2021-11-28",-19,"W1",0.052
"3858","2021-11-28",-19,"W2",0.019
"3859","2021-11-28",-17,"M3t",-0.3592
"3860","2021-11-28",-14,"M3t",-1.3603
"3861","2021-11-28",-12,"M3",-1.963
"3862","2021-11-28",-11,"W1",0.02
"3863","2021-11-28",-10,"M1",-4.2662
"3864","2021-11-28",0,"A3t",0.2388
"3865","2021-11-28",0,"A4t",0.0317
"3866","2021-11-28",0,"L2",-1.953
"3867","2021-11-28",0,"L3",0.1485
"3868","2021-11-28",0,"M1",-7.2951
"3869","2021-11-28",0,"M3",-3.9143
"3870","2021-11-28",0,"M3t",-2.7421
"3871","2021-11-28",0,"W1",-2.2068
"3872","2021-11-28",0,"W2",-3.257
"3873","2021-11-29",-40,"W2",0.039
"3874","2021-11-29",-26,"M1",-1.507
"3875","2021-11-29",-26,"W1",0.526
"3876","2021-11-29",-25,"W1",0.062
"3877","2021-11-29",-25,"W2",0.555
"3878","2021-11-29",-24,"W1",-0.936
"3879","2021-11-29",-23,"M1",-1.8733
"3880","2021-11-29",-23,"M3",-0.455
"3881","2021-11-29",-23,"W1",0.083
"3882","2021-11-29",-21,"W2",0.053
"3883","2021-11-29",-20,"L2",-0.0627
"3884","2021-11-29",-20,"M1",-4.8832
"3885","2021-11-29",-20,"M3",-0.6717
"3886","2021-11-29",-20,"M3t",-1.1955
"3887","2021-11-29",-20,"W1",0.06
"3888","2021-11-29",-19,"M1",-2.9442
"3889","2021-11-29",-19,"W1",0.052
"3890","2021-11-29",-19,"W2",0.019
"3891","2021-11-29",-17,"M3t",-0.443
"3892","2021-11-29",-14,"M3t",-1.444
"3893","2021-11-29",-12,"M3",-2.3822
"3894","2021-11-29",-11,"W1",-0.3983
"3895","2021-11-29",-10,"M1",-5.0623
"3896","2021-11-29",0,"A3t",0.2388
"3897","2021-11-29",0,"A4t",0.0317
"3898","2021-11-29",0,"L2",-2.287
"3899","2021-11-29",0,"L3",0.1485
"3900","2021-11-29",0,"M1",-8.3142
"3901","2021-11-29",0,"M3",-4.5026
"3902","2021-11-29",0,"M3t",-3.1615
"3903","2021-11-29",0,"W1",-2.4161
"3904","2021-11-29",0,"W2",-3.425
"3905","2021-11-30",-40,"W2",0.039
"3906","2021-11-30",-26,"M1",-1.7585
"3907","2021-11-30",-26,"W1",0.526
"3908","2021-11-30",-25,"W1",0.062
"3909","2021-11-30",-25,"W2",0.555
"3910","2021-11-30",-24,"W1",-0.936
"3911","2021-11-30",-23,"M1",-2.6277
"3912","2021-11-30",-23,"M3",-0.7897
"3913","2021-11-30",-23,"W1",0.083
"3914","2021-11-30",-21,"W2",0.053
"3915","2021-11-30",-20,"L2",-0.481
"3916","2021-11-30",-20,"M1",-6.3933
"3917","2021-11-30",-20,"M3",-1.007
"3918","2021-11-30",-20,"M3t",-1.5295
"3919","2021-11-30",-20,"W1",0.06
"3920","2021-11-30",-19,"M1",-3.6559
"3921","2021-11-30",-19,"W1",0.052
"3922","2021-11-30",-19,"W2",0.019
"3923","2021-11-30",-17,"M3t",-0.443
"3924","2021-11-30",-14,"M3t",-1.696
"3925","2021-11-30",-12,"M3",-2.9688
"3926","2021-11-30",-11,"W1",-0.482
"3927","2021-11-30",-10,"M1",-6.0678
"3928","2021-11-30",0,"A3t",0.2388
"3929","2021-11-30",0,"A4t",0.0317
"3930","2021-11-30",0,"L2",-2.6213
"3931","2021-11-30",0,"L3",0.1485
"3932","2021-11-30",0,"M1",-9.5015
"3933","2021-11-30",0,"M3",-5.1744
"3934","2021-11-30",0,"M3t",-3.6227
"3935","2021-11-30",0,"W1",-2.8068
"3936","2021-11-30",0,"W2",-3.425
"3937","2021-12-01",-40,"W2",0.039
"3938","2021-12-01",-26,"M1",-2.01
"3939","2021-12-01",-26,"W1",0.526
"3940","2021-12-01",-25,"W1",0.062
"3941","2021-12-01",-25,"W2",0.555
"3942","2021-12-01",-24,"W1",-1.2713
"3943","2021-12-01",-23,"M1",-3.2145
"3944","2021-12-01",-23,"M3",-0.957
"3945","2021-12-01",-23,"W1",0.083
"3946","2021-12-01",-21,"W2",0.053
"3947","2021-12-01",-20,"L2",-0.481
"3948","2021-12-01",-20,"M1",-7.317
"3949","2021-12-01",-20,"M3",-1.007
"3950","2021-12-01",-20,"M3t",-1.6965
"3951","2021-12-01",-20,"W1",0.06
"3952","2021-12-01",-19,"M1",-3.9493
"3953","2021-12-01",-19,"W1",-0.2827
"3954","2021-12-01",-19,"W2",0.019
"3955","2021-12-01",-17,"M3t",-0.443
"3956","2021-12-01",-14,"M3t",-1.948
"3957","2021-12-01",-12,"M3",-3.471
"3958","2021-12-01",-11,"W1",-0.482
"3959","2021-12-01",-10,"M1",-6.5289
"3960","2021-12-01",0,"A3t",0.2388
"3961","2021-12-01",0,"A4t",0.0317
"3962","2021-12-01",0,"L2",-2.956
"3963","2021-12-01",0,"L3",0.1485
"3964","2021-12-01",0,"M1",-9.1898
"3965","2021-12-01",0,"M3",-5.1746
"3966","2021-12-01",0,"M3t",-3.7482
"3967","2021-12-01",0,"W1",-2.8626
"3968","2021-12-01",0,"W2",-3.425
"3969","2021-12-02",-40,"W2",0.039
"3970","2021-12-02",-26,"M1",-2.1777
"3971","2021-12-02",-26,"W1",0.526
"3972","2021-12-02",-25,"W1",-0.3572
"3973","2021-12-02",-25,"W2",0.555
"3974","2021-12-02",-24,"W1",-1.439
"3975","2021-12-02",-23,"M1",-3.8007
"3976","2021-12-02",-23,"M3",-1.1247
"3977","2021-12-02",-23,"W1",0.083
"3978","2021-12-02",-21,"W2",0.053
"3979","2021-12-02",-20,"L2",-0.6487
"3980","2021-12-02",-20,"M1",-8.324
"3981","2021-12-02",-20,"M3",-1.2585
"3982","2021-12-02",-20,"M3t",-1.9884
"3983","2021-12-02",-20,"W1",0.06
"3984","2021-12-02",-19,"M1",-4.5354
"3985","2021-12-02",-19,"W1",-0.45
"3986","2021-12-02",-19,"W2",0.019
"3987","2021-12-02",-17,"M3t",-0.6945
"3988","2021-12-02",-14,"M3t",-1.948
"3989","2021-12-02",-12,"M3",-4.1417
"3990","2021-12-02",-11,"W1",-0.482
"3991","2021-12-02",-10,"M1",-7.3251
"3992","2021-12-02",0,"A3t",0.2283
"3993","2021-12-02",0,"A4t",0.0317
"3994","2021-12-02",0,"L2",-2.956
"3995","2021-12-02",0,"L3",0.1485
"3996","2021-12-02",0,"M1",-10.1013
"3997","2021-12-02",0,"M3",-5.5668
"3998","2021-12-02",0,"M3t",-3.979
"3999","2021-12-02",0,"W1",-2.9324
"4000","2021-12-02",0,"W2",-3.5088
"4001","2021-12-03",-40,"W2",0.039
"4002","2021-12-03",-26,"M1",-2.513
"4003","2021-12-03",-26,"W1",0.526
"4004","2021-12-03",-25,"W1",-0.441
"4005","2021-12-03",-25,"W2",0.053
"4006","2021-12-03",-24,"W1",-1.69
"4007","2021-12-03",-23,"M1",-4.7225
"4008","2021-12-03",-23,"M3",-1.46
"4009","2021-12-03",-23,"W1",0.083
"4010","2021-12-03",-21,"W2",0.053
"4011","2021-12-03",-20,"L2",-0.7325
"4012","2021-12-03",-20,"M1",-9.332
"4013","2021-12-03",-20,"M3",-1.51
"4014","2021-12-03",-20,"M3t",-2.532
"4015","2021-12-03",-20,"W1",0.06
"4016","2021-12-03",-19,"M1",-5.4991
"4017","2021-12-03",-19,"W1",-0.45
"4018","2021-12-03",-19,"W2",0.019
"4019","2021-12-03",-17,"M3t",-0.946
"4020","2021-12-03",-14,"M3t",-2.451
"4021","2021-12-03",-12,"M3",-4.8123
"4022","2021-12-03",-11,"W1",-0.482
"4023","2021-12-03",-10,"M1",-8.205
"4024","2021-12-03",0,"A3t",0.2283
"4025","2021-12-03",0,"A4t",0.0317
"4026","2021-12-03",0,"L2",-2.956
"4027","2021-12-03",0,"L3",0.1485
"4028","2021-12-03",0,"M1",-10.7729
"4029","2021-12-03",0,"M3",-5.987
"4030","2021-12-03",0,"M3t",-4.126
"4031","2021-12-03",0,"W1",-3.1417
"4032","2021-12-03",0,"W2",-3.928
"4033","2021-12-04",-40,"W2",0.039
"4034","2021-12-04",-26,"M1",-2.9322
"4035","2021-12-04",-26,"W1",0.526
"4036","2021-12-04",-25,"W1",-0.441
"4037","2021-12-04",-25,"W2",0.053
"4038","2021-12-04",-24,"W1",-1.941
"4039","2021-12-04",-23,"M1",-5.3093
"4040","2021-12-04",-23,"M3",-1.8792
"4041","2021-12-04",-23,"W1",-0.0847
"4042","2021-12-04",-21,"W2",0.053
"4043","2021-12-04",-20,"L2",-0.816
"4044","2021-12-04",-20,"M1",-10.004
"4045","2021-12-04",-20,"M3",-1.846
"4046","2021-12-04",-20,"M3t",-2.824
"4047","2021-12-04",-20,"W1",0.06
"4048","2021-12-04",-19,"M1",-6.0435
"4049","2021-12-04",-19,"W1",-0.45
"4050","2021-12-04",-19,"W2",0.019
"4051","2021-12-04",-17,"M3t",-0.946
"4052","2021-12-04",-14,"M3t",-2.451
"4053","2021-12-04",-12,"M3",-5.4
"4054","2021-12-04",-11,"W1",-0.482
"4055","2021-12-04",-10,"M1",-8.5822
"4056","2021-12-04",0,"A3t",0.2283
"4057","2021-12-04",0,"A4t",0.0317
"4058","2021-12-04",0,"L2",-2.956
"4059","2021-12-04",0,"L3",0.1485
"4060","2021-12-04",0,"M1",-10.5447
"4061","2021-12-04",0,"M3",-6.0148
"4062","2021-12-04",0,"M3t",-4.294
"4063","2021-12-04",0,"W1",-3.1417
"4064","2021-12-04",0,"W2",-3.928
"4065","2021-12-05",-40,"W2",0.039
"4066","2021-12-05",-26,"M1",-2.6807
"4067","2021-12-05",-26,"W1",0.526
"4068","2021-12-05",-25,"W1",-0.861
"4069","2021-12-05",-25,"W2",0.053
"4070","2021-12-05",-24,"W1",-1.941
"4071","2021-12-05",-23,"M1",-5.477
"4072","2021-12-05",-23,"M3",-1.963
"4073","2021-12-05",-23,"W1",-0.42
"4074","2021-12-05",-21,"W2",0.053
"4075","2021-12-05",-20,"L2",-0.983
"4076","2021-12-05",-20,"M1",-9.5
"4077","2021-12-05",-20,"M3",-1.93
"4078","2021-12-05",-20,"M3t",-2.949
"4079","2021-12-05",-20,"W1",0.06
"4080","2021-12-05",-19,"M1",-5.8345
"4081","2021-12-05",-19,"W1",-0.45
"4082","2021-12-05",-19,"W2",0.019
"4083","2021-12-05",-17,"M3t",-0.946
"4084","2021-12-05",-14,"M3t",-2.451
"4085","2021-12-05",-12,"M3",-5.484
"4086","2021-12-05",-11,"W1",-0.482
"4087","2021-12-05",-10,"M1",-7.9947
"4088","2021-12-05",0,"A3t",0.2073
"4089","2021-12-05",0,"A4t",0.0317
"4090","2021-12-05",0,"L2",-2.6213
"4091","2021-12-05",0,"L3",0.1485
"4092","2021-12-05",0,"M1",-8.53
"4093","2021-12-05",0,"M3",-4.8953
"4094","2021-12-05",0,"M3t",-3.8322
"4095","2021-12-05",0,"W1",-2.6535
"4096","2021-12-05",0,"W2",-3.089
"4097","2021-12-06",-40,"W2",0.039
"4098","2021-12-06",-26,"M1",-2.3453
"4099","2021-12-06",-26,"W1",0.526
"4100","2021-12-06",-25,"W1",-0.441
"4101","2021-12-06",-25,"W2",0.053
"4102","2021-12-06",-24,"W1",-1.6063
"4103","2021-12-06",-23,"M1",-5.0578
"4104","2021-12-06",-23,"M3",-1.7115
"4105","2021-12-06",-23,"W1",-0.42
"4106","2021-12-06",-21,"W2",0.053
"4107","2021-12-06",-20,"L2",-0.8576
"4108","2021-12-06",-20,"M1",-8.576
"4109","2021-12-06",-20,"M3",-1.51
"4110","2021-12-06",-20,"M3t",-2.7823
"4111","2021-12-06",-20,"W1",0.06
"4112","2021-12-06",-19,"M1",-5.3322
"4113","2021-12-06",-19,"W1",-0.45
"4114","2021-12-06",-19,"W2",0.019
"4115","2021-12-06",-17,"M3t",-0.946
"4116","2021-12-06",-14,"M3t",-2.451
"4117","2021-12-06",-12,"M3",-4.98
"4118","2021-12-06",-11,"W1",-0.482
"4119","2021-12-06",-10,"M1",-7.0729
"4120","2021-12-06",0,"A3t",0.2283
"4121","2021-12-06",0,"A4t",0.0317
"4122","2021-12-06",0,"L2",-2.0365
"4123","2021-12-06",0,"L3",0.1485
"4124","2021-12-06",0,"M1",-7.0556
"4125","2021-12-06",0,"M3",-4.0271
"4126","2021-12-06",0,"M3t",-3.2034
"4127","2021-12-06",0,"W1",-2.0394
"4128","2021-12-06",0,"W2",-2.5018
"4129","2021-12-07",-40,"W2",0.039
"4130","2021-12-07",-26,"M1",-2.01
"4131","2021-12-07",-26,"W1",0.526
"4132","2021-12-07",-25,"W1",-0.441
"4133","2021-12-07",-25,"W2",0.053
"4134","2021-12-07",-24,"W1",-1.439
"4135","2021-12-07",-23,"M1",-4.5548
"4136","2021-12-07",-23,"M3",-1.46
"4137","2021-12-07",-23,"W1",-0.42
"4138","2021-12-07",-21,"W2",0.053
"4139","2021-12-07",-20,"L2",-0.481
"4140","2021-12-07",-20,"M1",-7.7365
"4141","2021-12-07",-20,"M3",-1.51
"4142","2021-12-07",-20,"M3t",-2.699
"4143","2021-12-07",-20,"W1",0.06
"4144","2021-12-07",-19,"M1",-4.9136
"4145","2021-12-07",-19,"W1",-0.45
"4146","2021-12-07",-19,"W2",0.019
"4147","2021-12-07",-17,"M3t",-0.6945
"4148","2021-12-07",-14,"M3t",-2.0318
"4149","2021-12-07",-12,"M3",-4.6447
"4150","2021-12-07",-11,"W1",-0.482
"4151","2021-12-07",-10,"M1",-6.3607
"4152","2021-12-07",0,"A3t",0.2178
"4153","2021-12-07",0,"A4t",0.0317
"4154","2021-12-07",0,"L2",-1.452
"4155","2021-12-07",0,"L3",0.1485
"4156","2021-12-07",0,"M1",-6.1568
"4157","2021-12-07",0,"M3",-3.5513
"4158","2021-12-07",0,"M3t",-2.6792
"4159","2021-12-07",0,"W1",-1.6072
"4160","2021-12-07",0,"W2",-1.915
"4161","2021-12-08",-40,"W2",0.039
"4162","2021-12-08",-26,"M1",-2.01
"4163","2021-12-08",-26,"W1",0.526
"4164","2021-12-08",-25,"W1",-0.441
"4165","2021-12-08",-25,"W2",0.053
"4166","2021-12-08",-24,"W1",-1.439
"4167","2021-12-08",-23,"M1",-4.471
"4168","2021-12-08",-23,"M3",-1.46
"4169","2021-12-08",-23,"W1",-0.3362
"4170","2021-12-08",-21,"W2",0.053
"4171","2021-12-08",-20,"L2",-0.481
"4172","2021-12-08",-20,"M1",-7.5688
"4173","2021-12-08",-20,"M3",-1.51
"4174","2021-12-08",-20,"M3t",-2.699
"4175","2021-12-08",-20,"W1",0.06
"4176","2021-12-08",-19,"M1",-4.6622
"4177","2021-12-08",-19,"W1",-0.45
"4178","2021-12-08",-19,"W2",0.019
"4179","2021-12-08",-17,"M3t",-0.443
"4180","2021-12-08",-14,"M3t",-1.948
"4181","2021-12-08",-12,"M3",-4.5608
"4182","2021-12-08",-11,"W1",-0.3147
"4183","2021-12-08",-10,"M1",-6.1932
"4184","2021-12-08",0,"A3t",0.2283
"4185","2021-12-08",0,"A4t",0.0317
"4186","2021-12-08",0,"L2",-1.452
"4187","2021-12-08",0,"L3",0.1485
"4188","2021-12-08",0,"M1",-6.8403
"4189","2021-12-08",0,"M3",-3.6634
"4190","2021-12-08",0,"M3t",-2.6585
"4191","2021-12-08",0,"W1",-1.4675
"4192","2021-12-08",0,"W2",-1.915
"4193","2021-12-09",-40,"W2",0.039
"4194","2021-12-09",-26,"M1",-2.3453
"4195","2021-12-09",-26,"W1",0.526
"4196","2021-12-09",-25,"W1",-0.441
"4197","2021-12-09",-25,"W2",0.053
"4198","2021-12-09",-24,"W1",-1.69
"4199","2021-12-09",-23,"M1",-4.974
"4200","2021-12-09",-23,"M3",-1.8792
"4201","2021-12-09",-23,"W1",-0.42
"4202","2021-12-09",-21,"W2",0.053
"4203","2021-12-09",-20,"L2",-0.481
"4204","2021-12-09",-20,"M1",-8.408
"4205","2021-12-09",-20,"M3",-1.846
"4206","2021-12-09",-20,"M3t",-2.9491
"4207","2021-12-09",-20,"W1",0.06
"4208","2021-12-09",-19,"M1",-5.5832
"4209","2021-12-09",-19,"W1",-0.45
"4210","2021-12-09",-19,"W2",0.019
"4211","2021-12-09",-17,"M3t",-0.5268
"4212","2021-12-09",-14,"M3t",-1.948
"4213","2021-12-09",-12,"M3",-5.148
"4214","2021-12-09",-11,"W1",-0.482
"4215","2021-12-09",-10,"M1",-7.1573
"4216","2021-12-09",0,"A3t",0.2178
"4217","2021-12-09",0,"A4t",0.0317
"4218","2021-12-09",0,"L2",-1.786
"4219","2021-12-09",0,"L3",0.1485
"4220","2021-12-09",0,"M1",-8.6022
"4221","2021-12-09",0,"M3",-4.8673
"4222","2021-12-09",0,"M3t",-3.2877
"4223","2021-12-09",0,"W1",-1.8581
"4224","2021-12-09",0,"W2",-2.5857
"4225","2021-12-10",-40,"W2",0.039
"4226","2021-12-10",-26,"M1",-2.9322
"4227","2021-12-10",-26,"W1",0.526
"4228","2021-12-10",-25,"W1",-0.861
"4229","2021-12-10",-25,"W2",0.053
"4230","2021-12-10",-24,"W1",-1.941
"4231","2021-12-10",-23,"M1",-5.477
"4232","2021-12-10",-23,"M3",-2.3822
"4233","2021-12-10",-23,"W1",-0.42
"4234","2021-12-10",-21,"W2",-0.1985
"4235","2021-12-10",-20,"L2",-0.7736
"4236","2021-12-10",-20,"M1",-8.996
"4237","2021-12-10",-20,"M3",-2.3493
"4238","2021-12-10",-20,"M3t",-3.4508
"4239","2021-12-10",-20,"W1",0.06
"4240","2021-12-10",-19,"M1",-6.086
"4241","2021-12-10",-19,"W1",-0.45
"4242","2021-12-10",-19,"W2",0.019
"4243","2021-12-10",-17,"M3t",-0.946
"4244","2021-12-10",-14,"M3t",-2.451
"4245","2021-12-10",-12,"M3",-5.484
"4246","2021-12-10",-11,"W1",-0.482
"4247","2021-12-10",-10,"M1",-7.7435
"4248","2021-12-10",0,"A3t",0.2178
"4249","2021-12-10",0,"A4t",0.0317
"4250","2021-12-10",0,"L2",-2.287
"4251","2021-12-10",0,"L3",0.1485
"4252","2021-12-10",0,"M1",-8.8536
"4253","2021-12-10",0,"M3",-5.3713
"4254","2021-12-10",0,"M3t",-3.8118
"4255","2021-12-10",0,"W1",-2.1791
"4256","2021-12-10",0,"W2",-2.921
"4257","2021-12-11",-40,"W2",0.039
"4258","2021-12-11",-26,"M1",-3.2675
"4259","2021-12-11",-26,"W1",0.526
"4260","2021-12-11",-25,"W1",-0.945
"4261","2021-12-11",-25,"W2",0.053
"4262","2021-12-11",-24,"W1",-2.444
"4263","2021-12-11",-23,"M1",-5.98
"4264","2021-12-11",-23,"M3",-2.5498
"4265","2021-12-11",-23,"W1",-0.42
"4266","2021-12-11",-21,"W2",-0.45
"4267","2021-12-11",-20,"L2",-0.983
"4268","2021-12-11",-20,"M1",-9.332
"4269","2021-12-11",-20,"M3",-2.769
"4270","2021-12-11",-20,"M3t",-3.7433
"4271","2021-12-11",-20,"W1",-0.2753
"4272","2021-12-11",-19,"M1",-6.5467
"4273","2021-12-11",-19,"W1",-0.8675
"4274","2021-12-11",-19,"W2",0.019
"4275","2021-12-11",-17,"M3t",-0.946
"4276","2021-12-11",-14,"M3t",-2.5348
"4277","2021-12-11",-12,"M3",-5.8193
"4278","2021-12-11",-11,"W1",-0.482
"4279","2021-12-11",-10,"M1",-8.0787
"4280","2021-12-11",0,"A3t",0.2073
"4281","2021-12-11",0,"A4t",0.0317
"4282","2021-12-11",0,"L2",-2.454
"4283","2021-12-11",0,"L3",0.1485
"4284","2021-12-11",0,"M1",-9.4291
"4285","2021-12-11",0,"M3",-5.5951
"4286","2021-12-11",0,"M3t",-4.0218
"4287","2021-12-11",0,"W1",-2.3607
"4288","2021-12-11",0,"W2",-3.005
"4289","2021-12-12",-40,"W2",0.039
"4290","2021-12-12",-26,"M1",-3.687
"4291","2021-12-12",-26,"W1",0.526
"4292","2021-12-12",-25,"W1",-0.945
"4293","2021-12-12",-25,"W2",-0.45
"4294","2021-12-12",-24,"W1",-2.6113
"4295","2021-12-12",-23,"M1",-6.3153
"4296","2021-12-12",-23,"M3",-2.969
"4297","2021-12-12",-23,"W1",-0.42
"4298","2021-12-12",-21,"W2",-0.45
"4299","2021-12-12",-20,"L2",-0.983
"4300","2021-12-12",-20,"M1",-9.92
"4301","2021-12-12",-20,"M3",-3.273
"4302","2021-12-12",-20,"M3t",-4.1608
"4303","2021-12-12",-20,"W1",-0.443
"4304","2021-12-12",-19,"M1",-7.1332
"4305","2021-12-12",-19,"W1",-0.951
"4306","2021-12-12",-19,"W2",0.019
"4307","2021-12-12",-17,"M3t",-0.946
"4308","2021-12-12",-14,"M3t",-2.954
"4309","2021-12-12",-12,"M3",-5.987
"4310","2021-12-12",-11,"W1",-0.5658
"4311","2021-12-12",-10,"M1",-8.5398
"4312","2021-12-12",0,"A3t",0.2178
"4313","2021-12-12",0,"A4t",0.0317
"4314","2021-12-12",0,"L2",-2.454
"4315","2021-12-12",0,"L3",0.1485
"4316","2021-12-12",0,"M1",-10.1843
"4317","2021-12-12",0,"M3",-5.9864
"4318","2021-12-12",0,"M3t",-4.4831
"4319","2021-12-12",0,"W1",-2.5978
"4320","2021-12-12",0,"W2",-3.425
"4321","2021-12-13",-40,"W2",0.039
"4322","2021-12-13",-26,"M1",-4.2745
"4323","2021-12-13",-26,"W1",0.526
"4324","2021-12-13",-25,"W1",-1.1127
"4325","2021-12-13",-25,"W2",-0.45
"4326","2021-12-13",-24,"W1",-3.2813
"4327","2021-12-13",-23,"M1",-6.8183
"4328","2021-12-13",-23,"M3",-3.3873
"4329","2021-12-13",-23,"W1",-0.42
"4330","2021-12-13",-21,"W2",-0.45
"4331","2021-12-13",-20,"L2",-1.1085
"4332","2021-12-13",-20,"M1",-10.844
"4333","2021-12-13",-20,"M3",-3.7765
"4334","2021-12-13",-20,"M3t",-4.7462
"4335","2021-12-13",-20,"W1",-0.443
"4336","2021-12-13",-19,"M1",-7.971
"4337","2021-12-13",-19,"W1",-1.2015
"4338","2021-12-13",-19,"W2",0.019
"4339","2021-12-13",-17,"M3t",-1.449
"4340","2021-12-13",-14,"M3t",-3.2055
"4341","2021-12-13",-12,"M3",-6.5738
"4342","2021-12-13",-11,"W1",-0.985
"4343","2021-12-13",-10,"M1",-9.6289
"4344","2021-12-13",0,"A3t",0.1864
"4345","2021-12-13",0,"A4t",0.0317
"4346","2021-12-13",0,"L2",-2.7887
"4347","2021-12-13",0,"L3",0.1485
"4348","2021-12-13",0,"M1",-12.0319
"4349","2021-12-13",0,"M3",-7.163
"4350","2021-12-13",0,"M3t",-5.1335
"4351","2021-12-13",0,"W1",-3.1979
"4352","2021-12-13",0,"W2",-3.8442
"4353","2021-12-14",-40,"W2",0.039
"4354","2021-12-14",-26,"M1",-5.4488
"4355","2021-12-14",-26,"W1",0.1913
"4356","2021-12-14",-25,"W1",-1.5318
"4357","2021-12-14",-25,"W2",-0.6173
"4358","2021-12-14",-24,"W1",-4.3705
"4359","2021-12-14",-23,"M1",-7.741
"4360","2021-12-14",-23,"M3",-4.1417
"4361","2021-12-14",-23,"W1",-0.8383
"4362","2021-12-14",-21,"W2",-0.952
"4363","2021-12-14",-20,"L2",-1.6522
"4364","2021-12-14",-20,"M1",-12.4402
"4365","2021-12-14",-20,"M3",-4.784
"4366","2021-12-14",-20,"M3t",-5.5824
"4367","2021-12-14",-20,"W1",-0.443
"4368","2021-12-14",-19,"M1",-9.1448
"4369","2021-12-14",-19,"W1",-1.7025
"4370","2021-12-14",-19,"W2",-0.485
"4371","2021-12-14",-17,"M3t",-1.7843
"4372","2021-12-14",-14,"M3t",-3.8763
"4373","2021-12-14",-12,"M3",-7.748
"4374","2021-12-14",-11,"W1",-1.0687
"4375","2021-12-14",-10,"M1",-11.1383
"4376","2021-12-14",0,"A3t",0.2073
"4377","2021-12-14",0,"A4t",0.0317
"4378","2021-12-14",0,"L2",-3.29
"4379","2021-12-14",0,"L3",0.1485
"4380","2021-12-14",0,"M1",-13.7717
"4381","2021-12-14",0,"M3",-8.6483
"4382","2021-12-14",0,"M3t",-6.2034
"4383","2021-12-14",0,"W1",-4.1331
"4384","2021-12-14",0,"W2",-4.7663
"4385","2021-12-15",-40,"W2",0.039
"4386","2021-12-15",-26,"M1",-6.4558
"4387","2021-12-15",-26,"W1",0.024
"4388","2021-12-15",-25,"W1",-2.203
"4389","2021-12-15",-25,"W2",-1.0358
"4390","2021-12-15",-24,"W1",-5.3762
"4391","2021-12-15",-23,"M1",-8.6637
"4392","2021-12-15",-23,"M3",-4.8963
"4393","2021-12-15",-23,"W1",-1.0058
"4394","2021-12-15",-21,"W2",-1.2035
"4395","2021-12-15",-20,"L2",-1.9037
"4396","2021-12-15",-20,"M1",-13.533
"4397","2021-12-15",-20,"M3",-5.7915
"4398","2021-12-15",-20,"M3t",-6.3767
"4399","2021-12-15",-20,"W1",-0.946
"4400","2021-12-15",-19,"M1",-10.1928
"4401","2021-12-15",-19,"W1",-2.4542
"4402","2021-12-15",-19,"W2",-0.737
"4403","2021-12-15",-17,"M3t",-2.455
"4404","2021-12-15",-14,"M3t",-4.7155
"4405","2021-12-15",-12,"M3",-8.755
"4406","2021-12-15",-11,"W1",-1.487
