"","Date","Depth","Veg_type","avg_daily_temp2"
"5007","2022-12-30",-15,"Dz",-16.3333
"5008","2022-12-30",-15,"M1",-14.7083
"5009","2022-12-30",-15,"M3",-12.75
"5010","2022-12-30",-15,"M3t",-10.2917
"5011","2022-12-30",-15,"Mz",-16.1667
"5012","2022-12-30",-15,"W1",-11.1667
"5013","2022-12-30",-15,"W2",-11.6389
"5014","2022-12-30",0,"A1",-11.5833
"5015","2022-12-30",0,"A1t",-9.3333
"5016","2022-12-30",0,"A2",-14.9167
"5017","2022-12-30",0,"A3t",-2.625
"5018","2022-12-30",0,"A4t",-7.75
"5019","2022-12-30",0,"D1",-17
"5020","2022-12-30",0,"D2",-12.75
"5021","2022-12-30",0,"Dsn",-12.0833
"5022","2022-12-30",0,"Dz",-16.6667
"5023","2022-12-30",0,"M1",-16.1667
"5024","2022-12-30",0,"M3",-13.4167
"5025","2022-12-30",0,"M3t",-11.5
"5026","2022-12-30",0,"Mz",-16.9167
"5027","2022-12-30",0,"W1",-12.0167
"5028","2022-12-30",0,"W2",-13
"5029","2022-12-30",100,"Dz",-16.75
"5030","2022-12-31",-40,"A1",-9.1667
"5031","2022-12-31",-40,"A1t",-6.5
"5032","2022-12-31",-40,"A2",-10
"5033","2022-12-31",-40,"A3t",-1.3958
"5034","2022-12-31",-40,"A4t",-5.0833
"5035","2022-12-31",-40,"D1",-14.7083
"5036","2022-12-31",-40,"D2",-10.7917
"5037","2022-12-31",-40,"Dsn",-10
"5038","2022-12-31",-40,"Dz",-13
"5039","2022-12-31",-40,"L3",-0.25
"5040","2022-12-31",-40,"M1",-12.8333
"5041","2022-12-31",-40,"M3",-11.1667
"5042","2022-12-31",-40,"M3t",-9.125
"5043","2022-12-31",-40,"Mz",-14.25
"5044","2022-12-31",-40,"W1",-9.9667
"5045","2022-12-31",-40,"W2",-9.8333
"5046","2022-12-31",-15,"A1",-12.8333
"5047","2022-12-31",-15,"A1t",-8
"5048","2022-12-31",-15,"A2",-13.25
"5049","2022-12-31",-15,"A3t",-1.625
"5050","2022-12-31",-15,"A4t",-6.5
"5051","2022-12-31",-15,"D1",-15.7083
"5052","2022-12-31",-15,"D2",-11.5417
"5053","2022-12-31",-15,"Dsn",-11.5
"5054","2022-12-31",-15,"Dz",-15.4167
"5055","2022-12-31",-15,"M1",-14
"5056","2022-12-31",-15,"M3",-12.0417
"5057","2022-12-31",-15,"M3t",-10.0417
"5058","2022-12-31",-15,"Mz",-15.4167
"5059","2022-12-31",-15,"W1",-10.8542
"5060","2022-12-31",-15,"W2",-11.1111
"5061","2022-12-31",0,"A1",-11.25
"5062","2022-12-31",0,"A1t",-9.0417
"5063","2022-12-31",0,"A2",-14.0833
"5064","2022-12-31",0,"A3t",-2.625
"5065","2022-12-31",0,"A4t",-7.5
"5066","2022-12-31",0,"D1",-16.6667
"5067","2022-12-31",0,"D2",-12.3333
"5068","2022-12-31",0,"Dsn",-11.6667
"5069","2022-12-31",0,"Dz",-16.0833
"5070","2022-12-31",0,"M1",-15.5833
"5071","2022-12-31",0,"M3",-12.8333
"5072","2022-12-31",0,"M3t",-11.2083
"5073","2022-12-31",0,"Mz",-17.75
"5074","2022-12-31",0,"W1",-11.65
"5075","2022-12-31",0,"W2",-12.4167
"5076","2022-12-31",100,"Dz",-18.9167
"5077","2023-01-01",-40,"A1",-9.25
"5078","2023-01-01",-40,"A1t",-6.9167
"5079","2023-01-01",-40,"A2",-10
"5080","2023-01-01",-40,"A3t",-1.5
"5081","2023-01-01",-40,"A4t",-5.25
"5082","2023-01-01",-40,"D1",-14.5
"5083","2023-01-01",-40,"D2",-10.75
"5084","2023-01-01",-40,"Dsn",-10
"5085","2023-01-01",-40,"Dz",-13
"5086","2023-01-01",-40,"L3",-0.25
"5087","2023-01-01",-40,"M1",-12.75
"5088","2023-01-01",-40,"M3",-11
"5089","2023-01-01",-40,"M3t",-9
"5090","2023-01-01",-40,"Mz",-14.1667
"5091","2023-01-01",-40,"W1",-9.9
"5092","2023-01-01",-40,"W2",-9.5278
"5093","2023-01-01",-15,"A1",-13
"5094","2023-01-01",-15,"A1t",-8.2083
"5095","2023-01-01",-15,"A2",-13.5
"5096","2023-01-01",-15,"A3t",-1.625
"5097","2023-01-01",-15,"A4t",-6.625
"5098","2023-01-01",-15,"D1",-15.875
"5099","2023-01-01",-15,"D2",-11.6667
"5100","2023-01-01",-15,"Dsn",-11.5
"5101","2023-01-01",-15,"Dz",-15.75
"5102","2023-01-01",-15,"M1",-14
"5103","2023-01-01",-15,"M3",-12.3333
"5104","2023-01-01",-15,"M3t",-10
"5105","2023-01-01",-15,"Mz",-15.8333
"5106","2023-01-01",-15,"W1",-10.875
"5107","2023-01-01",-15,"W2",-11.0556
"5108","2023-01-01",0,"A1",-11.5417
"5109","2023-01-01",0,"A1t",-9.375
"5110","2023-01-01",0,"A2",-14.3333
"5111","2023-01-01",0,"A3t",-2.625
"5112","2023-01-01",0,"A4t",-7.5
"5113","2023-01-01",0,"D1",-17.125
"5114","2023-01-01",0,"D2",-12.4167
"5115","2023-01-01",0,"Dsn",-12
"5116","2023-01-01",0,"Dz",-16.5833
"5117","2023-01-01",0,"M1",-15.75
"5118","2023-01-01",0,"M3",-13.0833
"5119","2023-01-01",0,"M3t",-11.2083
"5120","2023-01-01",0,"Mz",-17.9167
"5121","2023-01-01",0,"W1",-11.7667
"5122","2023-01-01",0,"W2",-12.4444
"5123","2023-01-01",100,"Dz",-18.6667
"5124","2023-01-02",-40,"A1",-9.5
"5125","2023-01-02",-40,"A1t",-7.0833
"5126","2023-01-02",-40,"A2",-10
"5127","2023-01-02",-40,"A3t",-1.5
"5128","2023-01-02",-40,"A4t",-5.5
"5129","2023-01-02",-40,"D1",-14.2917
"5130","2023-01-02",-40,"D2",-10.7083
"5131","2023-01-02",-40,"Dsn",-9.9167
"5132","2023-01-02",-40,"Dz",-13
"5133","2023-01-02",-40,"L3",-0.25
"5134","2023-01-02",-40,"M1",-12.5833
"5135","2023-01-02",-40,"M3",-11
"5136","2023-01-02",-40,"M3t",-9
"5137","2023-01-02",-40,"Mz",-14
"5138","2023-01-02",-40,"W1",-9.9
"5139","2023-01-02",-40,"W2",-9.6667
"5140","2023-01-02",-15,"A1",-13
"5141","2023-01-02",-15,"A1t",-8.5
"5142","2023-01-02",-15,"A2",-13.1667
"5143","2023-01-02",-15,"A3t",-1.625
"5144","2023-01-02",-15,"A4t",-6.7917
"5145","2023-01-02",-15,"D1",-15.5
"5146","2023-01-02",-15,"D2",-11.25
"5147","2023-01-02",-15,"Dsn",-11.25
"5148","2023-01-02",-15,"Dz",-15.5
"5149","2023-01-02",-15,"M1",-13.5
"5150","2023-01-02",-15,"M3",-12
"5151","2023-01-02",-15,"M3t",-10
"5152","2023-01-02",-15,"Mz",-15.1667
"5153","2023-01-02",-15,"W1",-10.7917
"5154","2023-01-02",-15,"W2",-11.0556
"5155","2023-01-02",0,"A1",-11.5
"5156","2023-01-02",0,"A1t",-9.6667
"5157","2023-01-02",0,"A2",-14
"5158","2023-01-02",0,"A3t",-2.625
"5159","2023-01-02",0,"A4t",-7.5
"5160","2023-01-02",0,"D1",-16.625
"5161","2023-01-02",0,"D2",-12.25
"5162","2023-01-02",0,"Dsn",-11.5
"5163","2023-01-02",0,"Dz",-16.0833
"5164","2023-01-02",0,"M1",-15.3333
"5165","2023-01-02",0,"M3",-13
"5166","2023-01-02",0,"M3t",-11.0417
"5167","2023-01-02",0,"Mz",-17.5833
"5168","2023-01-02",0,"W1",-11.6833
"5169","2023-01-02",0,"W2",-12.25
"5170","2023-01-02",100,"Dz",-18.3333
"5171","2023-01-03",-40,"A1",-9.375
"5172","2023-01-03",-40,"A1t",-7.5
"5173","2023-01-03",-40,"A2",-9.9583
"5174","2023-01-03",-40,"A3t",-1.5833
"5175","2023-01-03",-40,"A4t",-5.6667
"5176","2023-01-03",-40,"D1",-14.0417
"5177","2023-01-03",-40,"D2",-10.5
"5178","2023-01-03",-40,"Dsn",-9.5
"5179","2023-01-03",-40,"Dz",-12.6667
"5180","2023-01-03",-40,"L3",-0.25
"5181","2023-01-03",-40,"M1",-12.3333
"5182","2023-01-03",-40,"M3",-10.8333
"5183","2023-01-03",-40,"M3t",-9
"5184","2023-01-03",-40,"Mz",-13.6667
"5185","2023-01-03",-40,"W1",-9.9167
"5186","2023-01-03",-40,"W2",-9.6389
"5187","2023-01-03",-15,"A1",-12.5833
"5188","2023-01-03",-15,"A1t",-8.7083
"5189","2023-01-03",-15,"A2",-12.9167
"5190","2023-01-03",-15,"A3t",-1.75
"5191","2023-01-03",-15,"A4t",-7
"5192","2023-01-03",-15,"D1",-14.75
"5193","2023-01-03",-15,"D2",-11.125
"5194","2023-01-03",-15,"Dsn",-11
"5195","2023-01-03",-15,"Dz",-14.8333
"5196","2023-01-03",-15,"M1",-13.25
"5197","2023-01-03",-15,"M3",-11.7083
"5198","2023-01-03",-15,"M3t",-9.875
"5199","2023-01-03",-15,"Mz",-14.3333
"5200","2023-01-03",-15,"W1",-10.5833
"5201","2023-01-03",-15,"W2",-10.8056
"5202","2023-01-03",0,"A1",-11.25
"5203","2023-01-03",0,"A1t",-9.75
"5204","2023-01-03",0,"A2",-13.5
"5205","2023-01-03",0,"A3t",-2.625
"5206","2023-01-03",0,"A4t",-7.9167
"5207","2023-01-03",0,"D1",-15.0833
"5208","2023-01-03",0,"D2",-11.7917
"5209","2023-01-03",0,"Dsn",-11.5
"5210","2023-01-03",0,"Dz",-14.75
"5211","2023-01-03",0,"M1",-14.5
"5212","2023-01-03",0,"M3",-12.1667
"5213","2023-01-03",0,"M3t",-10.9583
"5214","2023-01-03",0,"Mz",-15
"5215","2023-01-03",0,"W1",-11.25
"5216","2023-01-03",0,"W2",-11.8889
"5217","2023-01-03",100,"Dz",-15.1667
"5218","2023-01-04",-40,"A1",-9.25
"5219","2023-01-04",-40,"A1t",-7.5
"5220","2023-01-04",-40,"A2",-9.75
"5221","2023-01-04",-40,"A3t",-1.625
"5222","2023-01-04",-40,"A4t",-5.75
"5223","2023-01-04",-40,"D1",-13.5
"5224","2023-01-04",-40,"D2",-10.3333
"5225","2023-01-04",-40,"Dsn",-9.5
"5226","2023-01-04",-40,"Dz",-12.4167
"5227","2023-01-04",-40,"L3",-0.25
"5228","2023-01-04",-40,"M1",-12
"5229","2023-01-04",-40,"M3",-10.625
"5230","2023-01-04",-40,"M3t",-8.9167
"5231","2023-01-04",-40,"Mz",-13
"5232","2023-01-04",-40,"W1",-9.75
"5233","2023-01-04",-40,"W2",-9.3333
"5234","2023-01-04",-15,"A1",-12.0833
"5235","2023-01-04",-15,"A1t",-8.5833
"5236","2023-01-04",-15,"A2",-12.3333
"5237","2023-01-04",-15,"A3t",-1.75
"5238","2023-01-04",-15,"A4t",-7
"5239","2023-01-04",-15,"D1",-13.8333
"5240","2023-01-04",-15,"D2",-10.7083
"5241","2023-01-04",-15,"Dsn",-10.8333
"5242","2023-01-04",-15,"Dz",-13.6667
"5243","2023-01-04",-15,"M1",-12.5417
"5244","2023-01-04",-15,"M3",-11.0833
"5245","2023-01-04",-15,"M3t",-9.625
"5246","2023-01-04",-15,"Mz",-13.3333
"5247","2023-01-04",-15,"W1",-10.2083
"5248","2023-01-04",-15,"W2",-10.3056
"5249","2023-01-04",0,"A1",-10.625
"5250","2023-01-04",0,"A1t",-9.2917
"5251","2023-01-04",0,"A2",-12.75
"5252","2023-01-04",0,"A3t",-2.5417
"5253","2023-01-04",0,"A4t",-7.5
"5254","2023-01-04",0,"D1",-13.5833
"5255","2023-01-04",0,"D2",-11
"5256","2023-01-04",0,"Dsn",-11
"5257","2023-01-04",0,"Dz",-13.25
"5258","2023-01-04",0,"M1",-13.4167
"5259","2023-01-04",0,"M3",-11.2917
"5260","2023-01-04",0,"M3t",-10.625
"5261","2023-01-04",0,"Mz",-13
"5262","2023-01-04",0,"W1",-10.6833
"5263","2023-01-04",0,"W2",-11.2778
"5264","2023-01-04",100,"Dz",-12
"5265","2023-01-05",-40,"A1",-9.125
"5266","2023-01-05",-40,"A1t",-7.5
"5267","2023-01-05",-40,"A2",-9.5
"5268","2023-01-05",-40,"A3t",-1.625
"5269","2023-01-05",-40,"A4t",-5.75
"5270","2023-01-05",-40,"D1",-12.875
"5271","2023-01-05",-40,"D2",-9.9167
"5272","2023-01-05",-40,"Dsn",-9.5
"5273","2023-01-05",-40,"Dz",-11.9167
"5274","2023-01-05",-40,"L3",-0.25
"5275","2023-01-05",-40,"M1",-11.5417
"5276","2023-01-05",-40,"M3",-10.25
"5277","2023-01-05",-40,"M3t",-8.75
"5278","2023-01-05",-40,"Mz",-12.25
"5279","2023-01-05",-40,"W1",-9.4667
"5280","2023-01-05",-40,"W2",-9.1111
"5281","2023-01-05",-15,"A1",-11.5
"5282","2023-01-05",-15,"A1t",-8.3333
"5283","2023-01-05",-15,"A2",-11.75
"5284","2023-01-05",-15,"A3t",-1.75
"5285","2023-01-05",-15,"A4t",-6.5833
"5286","2023-01-05",-15,"D1",-13.0417
"5287","2023-01-05",-15,"D2",-10.1667
"5288","2023-01-05",-15,"Dsn",-10.4167
"5289","2023-01-05",-15,"Dz",-12.6667
"5290","2023-01-05",-15,"M1",-11.8333
"5291","2023-01-05",-15,"M3",-10.5
"5292","2023-01-05",-15,"M3t",-9.3333
"5293","2023-01-05",-15,"Mz",-12.5
"5294","2023-01-05",-15,"W1",-9.8333
"5295","2023-01-05",-15,"W2",-9.8611
"5296","2023-01-05",0,"A1",-10.0833
"5297","2023-01-05",0,"A1t",-9.125
"5298","2023-01-05",0,"A2",-11.8333
"5299","2023-01-05",0,"A3t",-2.4375
"5300","2023-01-05",0,"A4t",-7.5
"5301","2023-01-05",0,"D1",-13.0417
"5302","2023-01-05",0,"D2",-10.5
"5303","2023-01-05",0,"Dsn",-10.5
"5304","2023-01-05",0,"Dz",-12.5833
"5305","2023-01-05",0,"M1",-12.8333
"5306","2023-01-05",0,"M3",-10.75
"5307","2023-01-05",0,"M3t",-10.0833
"5308","2023-01-05",0,"Mz",-12.8333
"5309","2023-01-05",0,"W1",-10.2333
"5310","2023-01-05",0,"W2",-10.6944
"5311","2023-01-05",100,"Dz",-12.6667
"5312","2023-01-06",-40,"A1",-9
"5313","2023-01-06",-40,"A1t",-7.5
"5314","2023-01-06",-40,"A2",-9.4167
"5315","2023-01-06",-40,"A3t",-1.625
"5316","2023-01-06",-40,"A4t",-5.75
"5317","2023-01-06",-40,"D1",-12.75
"5318","2023-01-06",-40,"D2",-9.75
"5319","2023-01-06",-40,"Dsn",-9
"5320","2023-01-06",-40,"Dz",-11.5833
"5321","2023-01-06",-40,"L3",-0.25
"5322","2023-01-06",-40,"M1",-11.375
"5323","2023-01-06",-40,"M3",-10.25
"5324","2023-01-06",-40,"M3t",-8.75
"5325","2023-01-06",-40,"Mz",-12.1667
"5326","2023-01-06",-40,"W1",-9.4
"5327","2023-01-06",-40,"W2",-9
"5328","2023-01-06",-15,"A1",-11.5
"5329","2023-01-06",-15,"A1t",-8.3333
"5330","2023-01-06",-15,"A2",-11.6667
"5331","2023-01-06",-15,"A3t",-1.75
"5332","2023-01-06",-15,"A4t",-6.5
"5333","2023-01-06",-15,"D1",-13.4167
"5334","2023-01-06",-15,"D2",-10.3333
"5335","2023-01-06",-15,"Dsn",-10
"5336","2023-01-06",-15,"Dz",-13.5
"5337","2023-01-06",-15,"M1",-11.9167
"5338","2023-01-06",-15,"M3",-10.8333
"5339","2023-01-06",-15,"M3t",-9.1667
"5340","2023-01-06",-15,"Mz",-13.25
"5341","2023-01-06",-15,"W1",-9.9167
"5342","2023-01-06",-15,"W2",-9.8889
"5343","2023-01-06",0,"A1",-10.4583
"5344","2023-01-06",0,"A1t",-9.2917
"5345","2023-01-06",0,"A2",-12.25
"5346","2023-01-06",0,"A3t",-2.375
"5347","2023-01-06",0,"A4t",-7.5
"5348","2023-01-06",0,"D1",-14.8333
"5349","2023-01-06",0,"D2",-11.125
"5350","2023-01-06",0,"Dsn",-10.5
"5351","2023-01-06",0,"Dz",-14.3333
"5352","2023-01-06",0,"M1",-13.5833
"5353","2023-01-06",0,"M3",-11.5417
"5354","2023-01-06",0,"M3t",-10.2917
"5355","2023-01-06",0,"Mz",-16.0833
"5356","2023-01-06",0,"W1",-10.6
"5357","2023-01-06",0,"W2",-11
"5358","2023-01-06",100,"Dz",-17.0833
"5359","2023-01-07",-40,"A1",-9.2083
"5360","2023-01-07",-40,"A1t",-8
"5361","2023-01-07",-40,"A2",-9.5
"5362","2023-01-07",-40,"A3t",-1.7292
"5363","2023-01-07",-40,"A4t",-5.7917
"5364","2023-01-07",-40,"D1",-12.875
"5365","2023-01-07",-40,"D2",-10.0417
"5366","2023-01-07",-40,"Dsn",-9
"5367","2023-01-07",-40,"Dz",-12
"5368","2023-01-07",-40,"L3",-0.25
"5369","2023-01-07",-40,"M1",-11.5
"5370","2023-01-07",-40,"M3",-10.25
"5371","2023-01-07",-40,"M3t",-8.75
"5372","2023-01-07",-40,"Mz",-12.5833
"5373","2023-01-07",-40,"W1",-9.45
"5374","2023-01-07",-40,"W2",-9
"5375","2023-01-07",-15,"A1",-12
"5376","2023-01-07",-15,"A1t",-8.75
"5377","2023-01-07",-15,"A2",-12.0833
"5378","2023-01-07",-15,"A3t",-1.8542
"5379","2023-01-07",-15,"A4t",-6.875
"5380","2023-01-07",-15,"D1",-14.0833
"5381","2023-01-07",-15,"D2",-10.5833
"5382","2023-01-07",-15,"Dsn",-10.5
"5383","2023-01-07",-15,"Dz",-14.4167
"5384","2023-01-07",-15,"M1",-12.4583
"5385","2023-01-07",-15,"M3",-11.2917
"5386","2023-01-07",-15,"M3t",-9.5417
"5387","2023-01-07",-15,"Mz",-14
"5388","2023-01-07",-15,"W1",-10.2708
"5389","2023-01-07",-15,"W2",-10.1389
"5390","2023-01-07",0,"A1",-10.9583
"5391","2023-01-07",0,"A1t",-9.75
"5392","2023-01-07",0,"A2",-12.9167
"5393","2023-01-07",0,"A3t",-2.5833
"5394","2023-01-07",0,"A4t",-7.5
"5395","2023-01-07",0,"D1",-15.625
"5396","2023-01-07",0,"D2",-11.5417
"5397","2023-01-07",0,"Dsn",-10.75
"5398","2023-01-07",0,"Dz",-15.25
"5399","2023-01-07",0,"M1",-14
"5400","2023-01-07",0,"M3",-12.0833
"5401","2023-01-07",0,"M3t",-10.6667
"5402","2023-01-07",0,"Mz",-16.9167
"5403","2023-01-07",0,"W1",-11.1
"5404","2023-01-07",0,"W2",-11.5
"5405","2023-01-07",100,"Dz",-17.5
"5406","2023-01-08",-40,"A1",-9.5
"5407","2023-01-08",-40,"A1t",-8.0833
"5408","2023-01-08",-40,"A2",-9.5417
"5409","2023-01-08",-40,"A3t",-1.75
"5410","2023-01-08",-40,"A4t",-6.1667
"5411","2023-01-08",-40,"D1",-13
"5412","2023-01-08",-40,"D2",-10.25
"5413","2023-01-08",-40,"Dsn",-9.3333
"5414","2023-01-08",-40,"Dz",-12
"5415","2023-01-08",-40,"L3",-0.25
"5416","2023-01-08",-40,"M1",-11.5
"5417","2023-01-08",-40,"M3",-10.4583
"5418","2023-01-08",-40,"M3t",-8.875
"5419","2023-01-08",-40,"Mz",-12.6667
"5420","2023-01-08",-40,"W1",-9.6167
"5421","2023-01-08",-40,"W2",-9.1667
"5422","2023-01-08",-15,"A1",-12
"5423","2023-01-08",-15,"A1t",-9
"5424","2023-01-08",-15,"A2",-12.3333
"5425","2023-01-08",-15,"A3t",-1.9792
"5426","2023-01-08",-15,"A4t",-7.125
"5427","2023-01-08",-15,"D1",-13.875
"5428","2023-01-08",-15,"D2",-10.5
"5429","2023-01-08",-15,"Dsn",-10.5
"5430","2023-01-08",-15,"Dz",-14.1667
"5431","2023-01-08",-15,"M1",-12.375
"5432","2023-01-08",-15,"M3",-11.2917
"5433","2023-01-08",-15,"M3t",-9.5
"5434","2023-01-08",-15,"Mz",-13.6667
"5435","2023-01-08",-15,"W1",-10.2917
"5436","2023-01-08",-15,"W2",-10.1667
"5437","2023-01-08",0,"A1",-11
"5438","2023-01-08",0,"A1t",-10
"5439","2023-01-08",0,"A2",-12.9167
"5440","2023-01-08",0,"A3t",-2.6875
"5441","2023-01-08",0,"A4t",-7.75
"5442","2023-01-08",0,"D1",-14.6667
"5443","2023-01-08",0,"D2",-11.375
"5444","2023-01-08",0,"Dsn",-11
"5445","2023-01-08",0,"Dz",-14.5
"5446","2023-01-08",0,"M1",-13.75
"5447","2023-01-08",0,"M3",-11.8333
"5448","2023-01-08",0,"M3t",-10.5833
"5449","2023-01-08",0,"Mz",-15.0833
"5450","2023-01-08",0,"W1",-10.95
"5451","2023-01-08",0,"W2",-11.4167
"5452","2023-01-08",100,"Dz",-15.6667
"5453","2023-01-09",-40,"A1",-9.5833
"5454","2023-01-09",-40,"A1t",-8.5
"5455","2023-01-09",-40,"A2",-9.75
"5456","2023-01-09",-40,"A3t",-1.75
"5457","2023-01-09",-40,"A4t",-6.25
"5458","2023-01-09",-40,"D1",-12.9583
"5459","2023-01-09",-40,"D2",-10.25
"5460","2023-01-09",-40,"Dsn",-9.5
"5461","2023-01-09",-40,"Dz",-12
"5462","2023-01-09",-40,"L3",-0.25
"5463","2023-01-09",-40,"M1",-11.5
"5464","2023-01-09",-40,"M3",-10.4583
"5465","2023-01-09",-40,"M3t",-9
"5466","2023-01-09",-40,"Mz",-12.5
"5467","2023-01-09",-40,"W1",-9.6667
"5468","2023-01-09",-40,"W2",-9.1667
"5469","2023-01-09",-15,"A1",-12
"5470","2023-01-09",-15,"A1t",-9.1667
"5471","2023-01-09",-15,"A2",-12
"5472","2023-01-09",-15,"A3t",-2
"5473","2023-01-09",-15,"A4t",-7.25
"5474","2023-01-09",-15,"D1",-14.1667
"5475","2023-01-09",-15,"D2",-10.625
"5476","2023-01-09",-15,"Dsn",-10.5
"5477","2023-01-09",-15,"Dz",-14.3333
"5478","2023-01-09",-15,"M1",-12.4583
"5479","2023-01-09",-15,"M3",-11.375
"5480","2023-01-09",-15,"M3t",-9.5417
"5481","2023-01-09",-15,"Mz",-13.5833
"5482","2023-01-09",-15,"W1",-10.3542
"5483","2023-01-09",-15,"W2",-10.2222
"5484","2023-01-09",0,"A1",-11.2083
"5485","2023-01-09",0,"A1t",-10
"5486","2023-01-09",0,"A2",-12.5833
"5487","2023-01-09",0,"A3t",-2.75
"5488","2023-01-09",0,"A4t",-8
"5489","2023-01-09",0,"D1",-15.6667
"5490","2023-01-09",0,"D2",-11.5
"5491","2023-01-09",0,"Dsn",-11
"5492","2023-01-09",0,"Dz",-15.1667
"5493","2023-01-09",0,"M1",-14.0833
"5494","2023-01-09",0,"M3",-12.0833
"5495","2023-01-09",0,"M3t",-10.6667
"5496","2023-01-09",0,"Mz",-16.3333
"5497","2023-01-09",0,"W1",-11.1167
"5498","2023-01-09",0,"W2",-11.5556
"5499","2023-01-09",100,"Dz",-19.0833
"5500","2023-01-10",-40,"A1",-9.75
"5501","2023-01-10",-40,"A1t",-8.5
"5502","2023-01-10",-40,"A2",-9.7917
"5503","2023-01-10",-40,"A3t",-1.7917
"5504","2023-01-10",-40,"A4t",-6.25
"5505","2023-01-10",-40,"D1",-13.4583
"5506","2023-01-10",-40,"D2",-10.2917
"5507","2023-01-10",-40,"Dsn",-9.5
"5508","2023-01-10",-40,"Dz",-12.1667
"5509","2023-01-10",-40,"L3",-0.25
"5510","2023-01-10",-40,"M1",-11.6667
"5511","2023-01-10",-40,"M3",-10.7083
"5512","2023-01-10",-40,"M3t",-9.0417
"5513","2023-01-10",-40,"Mz",-12.75
"5514","2023-01-10",-40,"W1",-9.85
"5515","2023-01-10",-40,"W2",-9.3611
"5516","2023-01-10",-15,"A1",-12.6667
"5517","2023-01-10",-15,"A1t",-9.3333
"5518","2023-01-10",-15,"A2",-12.5
"5519","2023-01-10",-15,"A3t",-2
"5520","2023-01-10",-15,"A4t",-7.4167
"5521","2023-01-10",-15,"D1",-15.375
"5522","2023-01-10",-15,"D2",-11.1667
"5523","2023-01-10",-15,"Dsn",-10.8333
"5524","2023-01-10",-15,"Dz",-15.8333
"5525","2023-01-10",-15,"M1",-13
"5526","2023-01-10",-15,"M3",-12
"5527","2023-01-10",-15,"M3t",-10.0417
"5528","2023-01-10",-15,"Mz",-14.8333
"5529","2023-01-10",-15,"W1",-10.8125
"5530","2023-01-10",-15,"W2",-10.8056
"5531","2023-01-10",0,"A1",-12.0417
"5532","2023-01-10",0,"A1t",-10.375
"5533","2023-01-10",0,"A2",-13.3333
"5534","2023-01-10",0,"A3t",-2.9167
"5535","2023-01-10",0,"A4t",-8.0833
"5536","2023-01-10",0,"D1",-18.5
"5537","2023-01-10",0,"D2",-12.5417
"5538","2023-01-10",0,"Dsn",-11.5
"5539","2023-01-10",0,"Dz",-17.8333
"5540","2023-01-10",0,"M1",-15.6667
"5541","2023-01-10",0,"M3",-13.2917
"5542","2023-01-10",0,"M3t",-11.1667
"5543","2023-01-10",0,"Mz",-20.9167
"5544","2023-01-10",0,"W1",-11.8833
"5545","2023-01-10",0,"W2",-12.3333
"5546","2023-01-10",100,"Dz",-24.0833
"5547","2023-01-11",-40,"A1",-10.1667
"5548","2023-01-11",-40,"A1t",-8.8333
"5549","2023-01-11",-40,"A2",-10.4167
"5550","2023-01-11",-40,"A3t",-1.875
"5551","2023-01-11",-40,"A4t",-6.625
"5552","2023-01-11",-40,"D1",-14.3333
"5553","2023-01-11",-40,"D2",-10.875
"5554","2023-01-11",-40,"Dsn",-9.6667
"5555","2023-01-11",-40,"Dz",-12.8333
"5556","2023-01-11",-40,"L3",-0.25
"5557","2023-01-11",-40,"M1",-12.2917
"5558","2023-01-11",-40,"M3",-11.2917
"5559","2023-01-11",-40,"M3t",-9.25
"5560","2023-01-11",-40,"Mz",-13.8333
"5561","2023-01-11",-40,"W1",-10.25
"5562","2023-01-11",-40,"W2",-9.8056
"5563","2023-01-11",-15,"A1",-13.4167
"5564","2023-01-11",-15,"A1t",-10
"5565","2023-01-11",-15,"A2",-13.5833
"5566","2023-01-11",-15,"A3t",-2.125
"5567","2023-01-11",-15,"A4t",-7.9583
"5568","2023-01-11",-15,"D1",-16.5833
"5569","2023-01-11",-15,"D2",-11.9167
"5570","2023-01-11",-15,"Dsn",-11.4167
"5571","2023-01-11",-15,"Dz",-17.0833
"5572","2023-01-11",-15,"M1",-13.9583
"5573","2023-01-11",-15,"M3",-13
"5574","2023-01-11",-15,"M3t",-10.5833
"5575","2023-01-11",-15,"Mz",-16.5
"5576","2023-01-11",-15,"W1",-11.5
"5577","2023-01-11",-15,"W2",-11.6111
"5578","2023-01-11",0,"A1",-12.9167
"5579","2023-01-11",0,"A1t",-11.3333
"5580","2023-01-11",0,"A2",-14.9167
"5581","2023-01-11",0,"A3t",-3.1875
"5582","2023-01-11",0,"A4t",-8.6667
"5583","2023-01-11",0,"D1",-19.0833
"5584","2023-01-11",0,"D2",-13.2917
"5585","2023-01-11",0,"Dsn",-12
"5586","2023-01-11",0,"Dz",-18.6667
"5587","2023-01-11",0,"M1",-16.5
"5588","2023-01-11",0,"M3",-14.25
"5589","2023-01-11",0,"M3t",-12
"5590","2023-01-11",0,"Mz",-20.6667
"5591","2023-01-11",0,"W1",-12.75
"5592","2023-01-11",0,"W2",-13.3333
"5593","2023-01-11",100,"Dz",-21.0833
"5594","2023-01-12",-40,"A1",-10.6667
"5595","2023-01-12",-40,"A1t",-9.25
"5596","2023-01-12",-40,"A2",-10.9167
"5597","2023-01-12",-40,"A3t",-1.9167
"5598","2023-01-12",-40,"A4t",-6.9167
"5599","2023-01-12",-40,"D1",-14.4583
"5600","2023-01-12",-40,"D2",-11
"5601","2023-01-12",-40,"Dsn",-10
